sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
3606,58134,63281,33799,54018,10496,10240,10752
3606,58134,63281,33799,54018,10496,10240,10752
61717,51990,52273,31751,55298,10752,10240,10752
61717,51990,52273,31751,55298,10752,10240,10752
2838,57878,58929,30471,55810,10752,10240,11008
2838,57878,58929,30471,55810,10752,10240,11008
13590,3607,18226,32263,55298,10752,10496,11008
13590,3607,18226,32263,55298,10752,10496,11008
61973,51478,50225,32007,55810,10496,10240,10496
61973,51478,50225,32007,55810,10496,10240,10496
63765,54038,57649,29959,54786,10496,10496,10496
63765,54038,57649,29959,54786,10496,10496,10496
2326,56342,64049,30983,55298,10752,10240,10496
2326,56342,64049,30983,55298,10752,10240,10496
15126,2839,20018,32263,55298,10496,10496,10752
15126,2839,20018,32263,55298,10496,10496,10752
55829,40726,41777,30983,55298,10496,10496,11008
55829,40726,41777,30983,55298,10496,10496,11008
58389,44822,49201,31751,54274,10496,10240,10496
58389,44822,49201,31751,54274,10496,10240,10496
64533,51734,56625,31495,53250,11008,10496,10496
64533,51734,56625,31495,53250,11008,10496,10496
7446,60182,5426,31239,55042,10752,10496,10752
7446,60182,5426,31239,55042,10752,10496,10752
61717,50710,53297,31239,55042,10752,10240,10752
61717,50710,53297,31239,55042,10752,10240,10752
53013,40214,35889,30983,55554,10496,10496,10752
53013,40214,35889,30983,55554,10496,10496,10752
65301,52502,61745,31751,54786,10496,10240,10496
65301,52502,61745,31751,54786,10496,10240,10496
3606,58390,3122,32263,54786,10496,10496,10752
3606,58390,3122,32263,54786,10496,10496,10752
6166,61206,7474,31751,55042,10496,10496,10752
6166,61206,7474,31751,55042,10496,10496,10752
15382,3863,21810,32263,55298,10752,10240,10496
15382,3863,21810,32263,55298,10752,10240,10496
57365,44566,46641,33287,55042,10752,10240,11008
57365,44566,46641,33287,55042,10752,10240,11008
62741,46102,53297,31239,54786,10496,10496,10752
62741,46102,53297,31239,54786,10496,10496,10752
278,53782,59697,30471,53762,10752,10496,10752
278,53782,59697,30471,53762,10752,10496,10752
3606,56598,818,32007,54530,10752,10752,10496
3606,56598,818,32007,54530,10752,10752,10496
6166,61974,6450,31751,56322,10496,10496,10496
6166,61974,6450,31751,56322,10496,10496,10496
52757,43286,38961,31239,54786,10496,10496,10752
52757,43286,38961,31239,54786,10496,10496,10752
55829,42518,42801,32263,54786,10496,10496,10496
55829,42518,42801,32263,54786,10496,10496,10496
55829,42262,46641,32519,54018,10752,10496,10752
55829,42262,46641,32519,54018,10752,10496,10752
52757,40470,36913,31239,54274,10752,9984,10752
52757,40470,36913,31239,54274,10752,9984,10752
278,58134,60977,31495,54274,11008,10496,10752
278,58134,60977,31495,54274,11008,10496,10752
790,56342,50,30983,54530,10752,10496,10752
790,56342,50,30983,54530,10752,10496,10752
4118,60438,6450,32007,54530,10496,10496,10496
4118,60438,6450,32007,54530,10496,10496,10496
64277,56598,58673,31239,54530,10752,10496,10496
64277,56598,58673,31239,54530,10752,10496,10496
58133,44054,43313,29703,54274,10496,10496,10496
58133,44054,43313,29703,54274,10496,10496,10496
50453,34838,27697,31495,52994,10752,10496,10752
50453,34838,27697,31495,52994,10752,10496,10752
790,51478,55089,33287,54274,10496,10496,10752
790,51478,55089,33287,54274,10496,10496,10752
8726,58390,6962,34055,54786,10752,10240,10496
8726,58390,6962,34055,54786,10752,10240,10496
62229,45846,46897,33543,55298,10752,10496,11008
62229,45846,46897,33543,55298,10752,10496,11008
64533,48150,54321,30471,54018,10496,10240,11008
64533,48150,54321,30471,54018,10496,10240,11008
64021,50198,61233,32007,55042,10752,10496,10496
64021,50198,61233,32007,55042,10752,10496,10496
4886,57878,2866,32007,55042,10752,10240,10496
4886,57878,2866,32007,55042,10752,10240,10496
10518,56598,7986,31495,56578,10752,10240,10752
10518,56598,7986,31495,56578,10752,10240,10752
14102,60694,7986,32263,54530,10752,10496,10752
14102,60694,7986,32263,54530,10752,10496,10752
2326,44310,52529,32263,51714,10752,10496,10752
2326,44310,52529,32263,51714,10752,10496,10752
2582,47126,55089,31495,54274,10496,10240,10496
2582,47126,55089,31495,54274,10496,10240,10496
19990,1303,15666,33031,54786,10496,10496,10752
19990,1303,15666,33031,54786,10496,10496,10752
4630,50198,59953,33031,55042,10496,10240,10496
4630,50198,59953,33031,55042,10496,10240,10496
56597,35862,35121,31751,54018,10496,10496,10752
56597,35862,35121,31751,54018,10496,10496,10752
7190,55830,62257,33031,53762,10752,10496,10496
7190,55830,62257,33031,53762,10752,10496,10496
13078,56342,3378,32007,54786,10496,10240,10752
13078,56342,3378,32007,54786,10496,10240,10752
57621,35350,34353,30727,54786,10496,10240,10496
57621,35350,34353,30727,54786,10496,10240,10496
59157,40214,41777,33031,54786,10496,10240,10752
59157,40214,41777,33031,54786,10496,10240,10752
6166,50966,1330,33799,54530,10240,10240,10496
6166,50966,1330,33799,54530,10240,10240,10496
9238,55318,7730,34055,54530,10752,10496,10752
9238,55318,7730,34055,54530,10752,10496,10752
11286,55830,8498,34055,55042,10496,10752,10752
11286,55830,8498,34055,55042,10496,10752,10752
64277,47638,53297,33543,54786,10752,10496,10752
64277,47638,53297,33543,54786,10752,10496,10752
54549,37910,36657,33799,54530,11008,10496,10752
54549,37910,36657,33799,54530,11008,10496,10752
58645,45078,43313,34055,54786,10752,10496,11008
58645,45078,43313,34055,54786,10752,10496,11008
4374,53782,1074,33287,54274,10752,10496,10496
4374,53782,1074,33287,54274,10752,10496,10496
51221,31510,33073,33031,54786,10496,10240,10752
51221,31510,33073,33031,54786,10496,10240,10752
54805,38678,40753,32519,54530,10752,10496,11008
54805,38678,40753,32519,54530,10752,10496,11008
58901,44054,47665,32519,54786,10752,10496,10752
58901,44054,47665,32519,54786,10752,10496,10752
4886,57110,65073,33287,55042,10752,10496,11008
4886,57110,65073,33287,55042,10752,10496,11008
6934,58902,4658,33799,55298,10752,10496,10752
6934,58902,4658,33799,55298,10752,10496,10752
64277,46870,55089,33031,54786,10752,10496,10752
64277,46870,55089,33031,54786,10752,10496,10752
64021,48406,55857,32519,54530,10496,10496,10496
64021,48406,55857,32519,54530,10496,10496,10496
14870,791,16690,32519,54530,10496,10496,10496
14870,791,16690,32519,54530,10496,10496,10496
62485,47126,47153,32263,54530,10752,10496,10752
62485,47126,47153,32263,54530,10752,10496,10752
18710,14103,24882,32775,54786,10752,10752,10752
18710,14103,24882,32775,54786,10752,10752,10752
14614,5399,12082,32519,55042,10752,10752,11008
14614,5399,12082,32519,55042,10752,10752,11008
8982,3607,5426,32263,55298,11008,10496,10752
8982,3607,5426,32263,55298,11008,10496,10752
55061,56854,44849,31751,55554,11008,10240,10752
55061,56854,44849,31751,55554,11008,10240,10752
63253,62998,56625,33031,54274,10752,10496,10752
63253,62998,56625,33031,54274,10752,10496,10752
14358,10775,16690,32263,54786,10496,10240,10496
14358,10775,16690,32263,54786,10496,10240,10496
1558,3863,2354,30471,54018,10496,10240,10496
1558,3863,2354,30471,54018,10496,10240,10496
49685,53270,33329,31751,54274,10240,10240,10752
49685,53270,33329,31751,54274,10240,10240,10752
64021,1303,59697,32007,54274,10752,10496,10752
64021,1303,59697,32007,54274,10752,10496,10752
1558,4375,818,35335,55298,10496,10496,10496
1558,4375,818,35335,55298,10496,10496,10496
48405,52246,31025,33543,54530,10752,10496,10496
48405,52246,31025,33543,54530,10752,10496,10496
54549,56342,38705,33543,54786,11008,10496,11008
54549,56342,38705,33543,54786,11008,10496,11008
57621,60694,45617,34055,54274,11008,10496,10240
57621,60694,45617,34055,54274,11008,10496,10240
49429,51990,29745,32263,54530,10752,10496,11008
49429,51990,29745,32263,54530,10752,10496,11008
51221,53782,37681,32775,54786,10752,10496,10752
51221,53782,37681,32775,54786,10752,10496,10752
53525,54806,44081,34055,53506,10496,10240,10496
53525,54806,44081,34055,53506,10496,10240,10496
59669,65302,51249,33287,54274,10496,10240,10752
59669,65302,51249,33287,54274,10496,10240,10752
10774,16151,12594,33799,54274,10496,10496,10752
10774,16151,12594,33799,54274,10496,10496,10752
13590,18455,15410,34055,55810,10752,10496,10496
13590,18455,15410,34055,55810,10752,10496,10496
15638,15895,19762,34823,53506,10752,10240,10496
15638,15895,19762,34823,53506,10752,10240,10496
52757,47894,35121,34055,54786,10496,10496,10496
52757,47894,35121,34055,54786,10496,10496,10496
56085,59414,42545,35079,55042,11008,10496,10752
56085,59414,42545,35079,55042,11008,10496,10752
61205,9495,49457,33799,54786,10496,10496,10496
61205,9495,49457,33799,54786,10496,10496,10496
6166,17175,3634,32775,54786,10752,10752,10752
6166,17175,3634,32775,54786,10752,10752,10752
53781,5143,40241,32263,54274,10752,10240,10496
53781,5143,40241,32263,54274,10752,10240,10496
55573,10775,46641,32263,54274,10496,10240,10752
55573,10775,46641,32263,54274,10496,10240,10752
62997,17943,54065,33287,55042,10752,10496,10496
62997,17943,54065,33287,55042,10752,10496,10496
3094,22039,60977,32263,55810,10752,10496,10496
3094,22039,60977,32263,55810,10752,10496,10496
4630,21015,1842,33031,55042,10496,10496,10496
4630,21015,1842,33031,55042,10496,10496,10496
7958,23575,7474,33799,54018,10752,10496,10496
7958,23575,7474,33799,54018,10752,10496,10496
7958,24855,7986,33543,54530,10752,10496,11008
7958,24855,7986,33543,54530,10752,10496,11008
2838,16407,59441,34311,55554,10752,10240,10752
2838,16407,59441,34311,55554,10752,10240,10752
53013,2071,34865,32775,54530,10496,10240,10752
53013,2071,34865,32775,54530,10496,10240,10752
56085,6423,41009,32519,55554,10752,10496,10752
56085,6423,41009,32519,55554,10752,10496,10752
7958,21527,1330,32775,56066,10496,10240,10752
7958,21527,1330,32775,56066,10496,10240,10752
52245,23,32817,34055,55298,10496,10240,10752
52245,23,32817,34055,55298,10496,10240,10752
65045,16919,59185,33543,54786,10496,10496,10496
65045,16919,59185,33543,54786,10496,10496,10496
5142,23831,562,31495,54018,10496,10496,10496
5142,23831,562,31495,54018,10496,10496,10496
19734,40983,24626,32519,55042,10240,10240,10496
19734,40983,24626,32519,55042,10240,10240,10496
57109,13079,39985,33799,54786,10496,10496,10752
57109,13079,39985,33799,54786,10496,10496,10752
61461,18967,46897,33031,55554,10496,10496,10752
61461,18967,46897,33031,55554,10496,10496,10752
64789,19223,52785,33543,55042,10496,10240,10496
64789,19223,52785,33543,55042,10496,10240,10496
65301,16407,58417,34055,55042,10496,10496,10752
65301,16407,58417,34055,55042,10496,10496,10752
60437,11543,49201,32775,55810,10496,10240,10752
60437,11543,49201,32775,55810,10496,10240,10752
63253,13847,51505,31495,55810,10752,10240,10752
63253,13847,51505,31495,55810,10752,10240,10752
54805,5655,37425,30983,55298,10496,10496,10496
54805,5655,37425,30983,55298,10496,10496,10496
59413,7959,44337,34055,55554,10752,10496,10752
59413,7959,44337,34055,55554,10752,10496,10752
62485,16407,51249,34055,55042,10496,10496,10496
62485,16407,51249,34055,55042,10496,10496,10496
58901,15383,42801,34567,55042,10496,10240,10496
58901,15383,42801,34567,55042,10496,10240,10496
62485,18455,49457,35335,55554,10752,10496,10752
62485,18455,49457,35335,55554,10752,10496,10752
51989,9239,34097,34823,54530,10752,10496,11008
51989,9239,34097,34823,54530,10752,10496,11008
1046,26135,60721,35591,55810,10496,10496,10752
1046,26135,60721,35591,55810,10496,10496,10752
60693,15127,46385,35591,55554,10752,10240,11008
60693,15127,46385,35591,55554,10752,10240,11008
10774,32279,6962,34311,55042,10752,10240,10752
10774,32279,6962,34311,55042,10752,10240,10752
12822,33815,9010,34055,55554,10752,10496,10752
12822,33815,9010,34055,55554,10752,10496,10752
9494,34583,5938,33543,54018,10752,10496,10752
9494,34583,5938,33543,54018,10752,10496,10752
60181,17687,44081,33287,56066,10752,10496,10496
60181,17687,44081,33287,56066,10752,10496,10496
56085,13079,39473,32775,54530,10752,10240,10496
56085,13079,39473,32775,54530,10752,10240,10496
59925,16151,45873,32263,53506,10496,10240,10752
59925,16151,45873,32263,53506,10496,10240,10752
62229,21271,53041,31495,55042,10496,10496,10496
62229,21271,53041,31495,55042,10496,10496,10496
64277,27159,59953,30471,55554,10496,10240,10752
64277,27159,59953,30471,55554,10496,10240,10752
1558,30743,562,29959,54530,10752,10496,10752
1558,30743,562,29959,54530,10752,10496,10752
3862,34071,6450,32263,54786,10752,10496,10752
3862,34071,6450,32263,54786,10752,10496,10752
4630,36631,9266,32263,55042,10752,10240,10752
4630,36631,9266,32263,55042,10752,10240,10752
1302,35351,1842,33543,54786,10496,10496,10752
1302,35351,1842,33543,54786,10496,10496,10752
49429,13079,34609,32775,55042,10496,10496,10752
49429,13079,34609,32775,55042,10496,10496,10752
63253,31767,60209,34055,55554,10752,10496,10752
63253,31767,60209,34055,55554,10752,10496,10752
1558,37399,1842,32263,56578,10496,10496,10752
1558,37399,1842,32263,56578,10496,10496,10752
5142,37655,7218,34823,55298,10752,10496,10752
5142,37655,7218,34823,55298,10752,10496,10752
6422,38423,9010,34311,55554,10496,10496,10496
6422,38423,9010,34311,55554,10496,10496,10496
2070,36119,65329,35591,55298,10752,10496,10752
2070,36119,65329,35591,55298,10752,10496,10752
62997,31511,54833,34823,55298,10496,10496,10752
62997,31511,54833,34823,55298,10496,10496,10752
65301,34071,61745,34311,55042,10752,10240,10752
65301,34071,61745,34311,55042,10752,10240,10752
1302,36119,2866,30983,54274,10496,10496,10752
1302,36119,2866,30983,54274,10496,10496,10752
3094,36375,7474,31239,55298,10752,10496,10752
3094,36375,7474,31239,55298,10752,10496,10752
7190,36375,9266,31239,55042,10752,10496,10752
7190,36375,9266,31239,55042,10752,10496,10752
5654,37143,7730,33287,55298,10752,10496,10752
5654,37143,7730,33287,55298,10752,10496,10752
60437,26391,53553,32007,54786,10752,10496,10752
60437,26391,53553,32007,54786,10752,10496,10752
6422,41495,8754,31239,55810,10752,10240,10752
6422,41495,8754,31239,55810,10752,10240,10752
55061,23319,44081,33031,55298,10496,10496,10752
55061,23319,44081,33031,55298,10496,10496,10752
5142,36375,4658,32263,55554,10496,10240,10496
5142,36375,4658,32263,55554,10496,10240,10496
6934,36631,9266,32519,55042,10752,10496,10496
6934,36631,9266,32519,55042,10752,10496,10496
5910,37143,6706,32263,55554,10752,10496,10752
5910,37143,6706,32263,55554,10752,10496,10752
57365,23831,50481,33031,55298,10752,10496,10496
57365,23831,50481,33031,55298,10752,10496,10496
5142,40215,9266,33543,55554,10752,10752,10496
5142,40215,9266,33543,55554,10752,10752,10496
4886,41495,8498,34055,54786,10752,10496,10496
4886,41495,8498,34055,54786,10752,10496,10496
59413,31511,55345,33287,55298,10496,10496,10752
59413,31511,55345,33287,55298,10496,10496,10752
48661,21271,37681,32007,54018,10496,10752,10752
48661,21271,37681,32007,54018,10496,10752,10752
54805,26647,44081,34055,55298,11008,10496,10752
54805,26647,44081,34055,55298,11008,10496,10752
278,40471,2354,34823,55298,10752,10496,10752
278,40471,2354,34823,55298,10752,10496,10752
1046,37655,7474,34823,53250,10752,10240,10496
1046,37655,7474,34823,53250,10752,10240,10496
2582,36375,8242,33799,55554,10496,10240,10752
2582,36375,8242,33799,55554,10496,10240,10752
534,29975,62769,36871,54786,10752,10496,10752
534,29975,62769,36871,54786,10752,10496,10752
59669,20759,54577,35335,54786,10752,10240,10752
59669,20759,54577,35335,54786,10752,10240,10752
8470,32535,9522,33031,55298,10496,10496,10752
8470,32535,9522,33031,55298,10496,10496,10752
65301,30999,50,31751,53762,10752,10496,10752
65301,30999,50,31751,53762,10752,10496,10752
16150,48151,24370,33543,54018,10496,10240,10752
16150,48151,24370,33543,54018,10496,10240,10752
64277,30231,56881,33287,55298,10752,10240,11008
64277,30231,56881,33287,55298,10752,10240,11008
65045,33303,63281,33799,55298,11008,10496,10752
65045,33303,63281,33799,55298,11008,10496,10752
4630,38935,4402,33543,56066,10752,10496,10752
4630,38935,4402,33543,56066,10752,10496,10752
7958,41495,8754,34311,55554,10752,10240,10752
7958,41495,8754,34311,55554,10752,10240,10752
46613,13335,31281,35335,55554,10496,10496,10752
46613,13335,31281,35335,55554,10496,10496,10752
49173,17175,35633,33543,55554,10752,10240,10752
49173,17175,35633,33543,55554,10752,10240,10752
55573,21015,43057,34055,55298,11008,10496,10752
55573,21015,43057,34055,55298,11008,10496,10752
56853,27415,49969,33799,55042,10752,10496,10496
56853,27415,49969,33799,55042,10752,10496,10496
59669,34071,56369,33543,51458,10752,10240,10496
59669,34071,56369,33543,51458,10752,10240,10496
63253,36631,59697,34055,55298,10752,10752,10752
63253,36631,59697,34055,55298,10752,10752,10752
55829,30743,48177,34567,54274,10752,10240,10496
55829,30743,48177,34567,54274,10752,10240,10496
61973,35863,55601,34055,55554,10496,10752,11008
61973,35863,55601,34055,55554,10496,10752,11008
1558,39703,62001,33799,55298,10752,10240,11008
1558,39703,62001,33799,55298,10752,10240,11008
63253,37399,63025,35335,55810,10752,10496,10752
63253,37399,63025,35335,55810,10752,10496,10752
46613,19223,33585,34055,55554,10496,10496,10496
46613,19223,33585,34055,55554,10496,10496,10496
60949,31767,60209,33799,55298,10496,10496,10752
60949,31767,60209,33799,55298,10496,10496,10752
64789,35607,1330,33543,54530,10752,9984,10752
64789,35607,1330,33543,54530,10752,9984,10752
45333,20247,32305,33287,56066,10752,10240,10752
45333,20247,32305,33287,56066,10752,10240,10752
49685,26647,40241,32519,56066,10496,10240,10496
49685,26647,40241,32519,56066,10496,10240,10496
54293,35351,46641,30471,55042,10496,10240,10752
54293,35351,46641,30471,55042,10496,10240,10752
8470,63767,20530,31751,55298,10752,10496,10752
8470,63767,20530,31751,55298,10752,10496,10752
56341,44055,56369,30471,55810,10752,10240,10752
56341,44055,56369,30471,55810,10752,10240,10752
62997,45847,63281,32263,55298,10496,10240,10496
62997,45847,63281,32263,55298,10496,10240,10496
2838,54551,4146,31495,55554,10752,10752,11008
2838,54551,4146,31495,55554,10752,10752,11008
3350,56599,9522,30471,55554,10496,10496,10752
3350,56599,9522,30471,55554,10496,10496,10752
9494,61975,21042,31495,55810,10496,10496,10752
9494,61975,21042,31495,55810,10496,10496,10752
62229,52759,1586,30983,56066,10752,10496,10496
62229,52759,1586,30983,56066,10752,10496,10496
4118,62231,8754,30471,55554,11008,10496,10752
4118,62231,8754,30471,55554,11008,10496,10752
3350,60695,9778,31495,55042,10752,10240,11008
3350,60695,9778,31495,55042,10752,10240,11008
58133,48919,58929,32263,55298,10496,10240,10752
58133,48919,58929,32263,55298,10496,10240,10752
44053,35351,35633,30983,55554,10496,10496,10496
44053,35351,35633,30983,55554,10496,10496,10496
47637,44823,42801,31239,55298,10496,10496,10496
47637,44823,42801,31239,55298,10496,10496,10496
51477,45591,49457,32007,56322,10752,10496,10496
51477,45591,49457,32007,56322,10752,10496,10496
55061,52759,55857,31751,54786,10496,10496,10752
55061,52759,55857,31751,54786,10496,10496,10752
44565,39191,39473,31239,53762,10752,10240,10752
44565,39191,39473,31239,53762,10752,10240,10752
51221,47895,47153,30983,54786,10496,10496,10496
51221,47895,47153,30983,54786,10496,10496,10496
60949,60951,3890,31495,55298,10496,10496,10752
60949,60951,3890,31495,55298,10496,10496,10752
64789,3608,9778,31751,55810,10496,10496,10496
64789,3608,9778,31751,55810,10496,10496,10496
61717,1048,3890,30727,55810,10496,10240,10496
61717,1048,3890,30727,55810,10496,10240,10496
45333,46103,37425,32007,55810,10752,10496,10752
45333,46103,37425,32007,55810,10752,10496,10752
56341,56343,58929,29703,54274,10752,10496,10496
56341,56343,58929,29703,54274,10752,10496,10496
50453,52759,47921,30215,55554,10752,10496,10752
50453,52759,47921,30215,55554,10752,10496,10752
61717,62743,4658,30983,55298,10496,10240,10496
61717,62743,4658,30983,55298,10496,10240,10496
65045,2584,9266,29959,54786,10496,10496,10752
65045,2584,9266,29959,54786,10496,10496,10752
63253,4120,9522,29959,55298,10240,10752,10752
63253,4120,9522,29959,55298,10240,10752,10752
49685,54295,48689,30471,55298,10752,10496,10752
49685,54295,48689,30471,55298,10752,10496,10752
53269,59159,55345,29447,55298,10496,9984,10752
53269,59159,55345,29447,55298,10496,9984,10752
53525,62231,62257,29447,55042,10496,10496,11008
53525,62231,62257,29447,55042,10496,10496,11008
55573,1048,3634,31751,54786,11008,10496,10752
55573,1048,3634,31751,54786,11008,10496,10752
62997,2328,8498,31495,55042,10752,10240,10752
62997,2328,8498,31495,55042,10752,10240,10752
62229,4376,9778,31751,55554,10496,10496,10752
62229,4376,9778,31751,55554,10496,10496,10752
47125,53271,47665,30471,54274,10752,10496,10496
47125,53271,47665,30471,54274,10752,10496,10496
