sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
28696,33836,21041,40711,50690,11008,10496,11008
18200,14892,1073,40967,51202,10496,10240,10752
18200,14892,1073,40967,51202,10496,10240,10752
19480,18476,4401,40199,50946,10752,10496,10496
19480,18476,4401,40199,50946,10752,10496,10496
27928,28460,14641,42503,51202,10752,10496,11008
27928,28460,14641,42503,51202,10752,10496,11008
32024,35628,21041,39175,51202,11008,10496,11008
32024,35628,21041,39175,51202,11008,10496,11008
14360,10284,62512,37639,50434,10752,10240,10496
14360,10284,62512,37639,50434,10752,10240,10496
5400,44,52016,36615,50946,10752,10496,11008
5400,44,52016,36615,50946,10752,10496,11008
23576,25900,11825,38151,51202,11008,10240,10752
23576,25900,11825,38151,51202,11008,10240,10752
12824,10028,60720,37639,50434,10496,10496,10752
12824,10028,60720,37639,50434,10496,10496,10752
15640,13356,1585,40455,50690,10752,10496,10752
15640,13356,1585,40455,50690,10752,10496,10752
21016,22316,8241,40199,50946,10496,10496,10752
21016,22316,8241,40199,50946,10496,10496,10752
19992,24876,13105,40967,50178,11008,10240,10752
19992,24876,13105,40967,50178,11008,10240,10752
17688,19244,6961,42759,50946,10752,10496,10752
17688,19244,6961,42759,50946,10752,10496,10752
4120,65323,51504,41479,50690,10496,10496,10752
4120,65323,51504,41479,50690,10496,10496,10752
18200,19244,7985,41479,50178,10496,10240,10496
18200,19244,7985,41479,50178,10496,10240,10496
32792,44076,32817,44039,50946,11008,10496,10752
32792,44076,32817,44039,50946,11008,10496,10752
17176,22572,10545,41735,50690,10752,10752,10752
17176,22572,10545,41735,50690,10752,10752,10752
15128,18220,3633,41479,49922,10752,10240,11008
15128,18220,3633,41479,49922,10752,10240,11008
5400,65323,52272,40455,49922,10752,10496,10496
5400,65323,52272,40455,49922,10752,10496,10496
8472,8748,59696,40455,50690,10752,10496,10496
8472,8748,59696,40455,50690,10752,10496,10496
11800,15404,561,43015,50434,10752,10496,10496
11800,15404,561,43015,50434,10752,10496,10496
35864,52012,40241,41735,50690,10752,10496,10752
35864,52012,40241,41735,50690,10752,10496,10752
7448,6700,56624,39431,51202,10752,10496,11008
7448,6700,56624,39431,51202,10752,10496,11008
21528,29996,15921,38407,50690,10496,10496,10752
21528,29996,15921,38407,50690,10496,10496,10752
28440,36396,21809,39431,50434,10496,10240,10752
28440,36396,21809,39431,50434,10496,10240,10752
8984,7212,54320,39687,50690,10752,10240,11008
8984,7212,54320,39687,50690,10752,10240,11008
24088,30508,13617,39943,50178,10496,10240,10752
24088,30508,13617,39943,50178,10496,10240,10752
5144,1836,49456,40455,50178,10752,10496,10752
5144,1836,49456,40455,50178,10752,10496,10752
10776,7724,57136,40967,49922,10752,10496,10752
10776,7724,57136,40967,49922,10752,10496,10752
19480,23340,7729,38919,49922,11008,10496,10752
19480,23340,7729,38919,49922,11008,10496,10752
20504,28972,13617,39943,49922,10752,10752,10752
20504,28972,13617,39943,49922,10752,10752,10752
24088,32044,18737,38663,50434,10752,10496,10752
24088,32044,18737,38663,50434,10752,10496,10752
28696,37164,23601,39175,50178,10496,10496,10752
