sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
41232,17711,16435,29191,55554,10752,10496,10496
34064,1583,307,29191,56322,10752,10496,11008
34064,1583,307,29191,56322,10752,10496,11008
42768,24367,22835,29703,55554,10752,10496,10752
42768,24367,22835,29703,55554,10752,10496,10752
43792,23343,22323,27911,55042,10752,10496,10752
43792,23343,22323,27911,55042,10752,10496,10752
31248,62254,60978,28167,55554,11008,10496,10752
31248,62254,60978,28167,55554,11008,10496,10752
34064,4399,2611,28935,55298,10752,10240,10752
34064,4399,2611,28935,55298,10752,10240,10752
36880,11567,9267,28423,56066,10752,10496,11008
36880,11567,9267,28423,56066,10752,10496,11008
46352,35631,34867,29447,55554,10752,10496,10496
46352,35631,34867,29447,55554,10752,10496,10496
26384,48686,47154,29191,55810,10496,10240,10752
26384,48686,47154,29191,55810,10496,10240,10752
29200,57134,54578,30215,55554,11008,10496,11008
29200,57134,54578,30215,55554,11008,10496,11008
31760,62766,61234,29703,55554,10496,10496,11008
31760,62766,61234,29703,55554,10496,10496,11008
34832,3119,2099,29447,56322,10752,10496,10752
34832,3119,2099,29447,56322,10752,10496,10752
28944,55086,51762,28167,56322,10752,10240,10752
28944,55086,51762,28167,56322,10752,10240,10752
33552,61486,59698,29703,56322,10752,10496,10752
33552,61486,59698,29703,56322,10752,10496,10752
34320,1327,307,28935,55810,10752,10240,10752
34320,1327,307,28935,55810,10752,10240,10752
36624,7727,6707,29703,56322,10496,10752,10496
36624,7727,6707,29703,56322,10496,10752,10496
35600,2607,307,30727,56066,10752,10496,11008
35600,2607,307,30727,56066,10752,10496,11008
33040,64046,63026,29447,55042,10752,10496,10752
33040,64046,63026,29447,55042,10752,10496,10752
43280,24111,22067,29447,56066,10752,10240,10752
43280,24111,22067,29447,56066,10752,10240,10752
41744,22831,21811,30471,56578,11008,10496,10496
41744,22831,21811,30471,56578,11008,10496,10496
36880,6191,4403,30215,55810,10752,10496,11008
36880,6191,4403,30215,55810,10752,10496,11008
34064,4399,3123,29447,55298,10752,10496,10496
34064,4399,3123,29447,55298,10752,10496,10496
39696,13615,11059,29191,55810,10752,10240,10496
39696,13615,11059,29191,55810,10752,10240,10496
33808,815,65330,29703,55810,10752,10752,10752
33808,815,65330,29703,55810,10752,10752,10752
27664,51758,48690,29959,56578,10752,10240,11008
27664,51758,48690,29959,56578,10752,10240,11008
27664,56878,55602,29447,56066,11008,10496,10752
27664,56878,55602,29447,56066,11008,10496,10752
40976,20015,17459,29959,55554,10496,10240,10752
40976,20015,17459,29959,55554,10496,10240,10752
49168,40495,39987,31495,55810,10496,10496,10496
49168,40495,39987,31495,55810,10496,10496,10496
26896,56366,54322,30983,55554,10752,10240,10240
26896,56366,54322,30983,55554,10752,10240,10240
30736,64302,62002,29703,55554,10752,10496,10496
30736,64302,62002,29703,55554,10752,10496,10496
40976,23343,22579,29703,55298,10752,10496,10752
40976,23343,22579,29703,55298,10752,10496,10752
48144,37935,36915,31495,56066,10752,10496,10752
48144,37935,36915,31495,56066,10752,10496,10752
45328,33583,32563,29191,55298,10496,10752,10752
45328,33583,32563,29191,55298,10496,10752,10752
30480,64302,63538,29191,55554,10496,10496,10752
30480,64302,63538,29191,55554,10496,10496,10752
28176,1327,563,29447,55042,10752,10752,10496
28176,1327,563,29447,55042,10752,10752,10496
20496,42030,40498,29959,55554,10752,10240,11008
20496,42030,40498,29959,55554,10752,10240,11008
37136,18223,16947,30727,55810,10752,10240,10496
37136,18223,16947,30727,55810,10752,10240,10496
24848,53294,51250,28679,55298,10752,10496,10496
24848,53294,51250,28679,55298,10752,10496,10496
28176,60974,58674,27911,55042,10752,10496,10752
28176,60974,58674,27911,55042,10752,10496,10752
32272,2863,563,28423,55042,10752,10496,10752
32272,2863,563,28423,55042,10752,10496,10752
35600,8751,6707,28423,55298,10752,10496,10752
35600,8751,6707,28423,55298,10752,10496,10752
45584,33839,32307,28679,55042,10496,10496,10752
45584,33839,32307,28679,55042,10496,10496,10752
32272,1583,65074,28679,55554,10752,10496,11008
32272,1583,65074,28679,55554,10752,10496,11008
23568,52270,49970,27399,55554,10752,10496,10752
23568,52270,49970,27399,55554,10752,10496,10752
33040,12335,10035,28935,55042,10752,10496,10496
33040,12335,10035,28935,55042,10752,10496,10496
36112,18223,16435,28423,55554,10752,10240,10752
36112,18223,16435,28423,55554,10752,10240,10752
39440,22831,21555,30983,55042,10752,10496,10496
39440,22831,21555,30983,55042,10752,10496,10496
24336,54574,53298,28935,55042,10496,10496,10752
24336,54574,53298,28935,55042,10496,10496,10752
34832,15151,14131,28935,55042,11008,10496,10752
34832,15151,14131,28935,55042,11008,10496,10752
37136,20271,20019,30727,55042,10496,10496,10752
37136,20271,20019,30727,55042,10496,10496,10752
39184,24111,22835,30727,55298,10752,10496,10752
39184,24111,22835,30727,55298,10752,10496,10752
26384,58926,57138,29959,55554,10752,10496,10752
26384,58926,57138,29959,55554,10752,10496,10752
28944,303,64050,29703,55042,10496,10496,11008
